teammates_logic_api	isA	Package
teammates	isA	Package
teammates_logic	isA	Package
teammates_logic_backdoor	isA	Package
teammates_logic_core	isA	Package
teammates_logic	containsPackage	 teammates_logic_core
teammates_logic	containsPackage	 teammates_logic_backdoor
teammates_logic	containsPackage	 teammates_logic_api
teammates	containsPackage	 teammates_logic
teammates_logic_core_FeedbackResponseCommentsLogic	isA	Class
teammates_logic_core_MailjetService	isA	Class
teammates_logic_api_EmailSender	isA	Class
teammates_logic_core_EmailSenderService	isA	Class
teammates_logic_api_GateKeeper	isA	Class
teammates_logic_backdoor_BackDoorLogic	isA	Class
teammates_logic_core_SendgridService	isA	Class
teammates_logic_core_InstructorsLogic	isA	Class
teammates_logic_core_FeedbackQuestionsLogic	isA	Class
teammates_logic_core_FeedbackResponsesLogic	isA	Class
teammates_logic_api_EmailGenerator	isA	Class
teammates_logic_api_TaskQueuer	isA	Class
teammates_logic_core_StudentsLogic	isA	Class
teammates_logic_core_CoursesLogic	isA	Class
teammates_logic_api_Logic	isA	Class
teammates_logic_core_FeedbackSessionsLogic	isA	Class
teammates_logic_backdoor_BackDoorServlet	isA	Class
teammates_logic_core_MailgunService	isA	Class
teammates_logic_core_AdminEmailsLogic	isA	Class
teammates_logic_core_AccountsLogic	isA	Class
teammates_logic_core_ProfilesLogic	isA	Class
teammates_logic_core_TaskQueuesLogic	isA	Class
teammates_logic_core_JavamailService	isA	Class
teammates_logic_core	containsClass	 teammates_logic_core_FeedbackQuestionsLogic
teammates_logic_backdoor	containsClass	 teammates_logic_backdoor_BackDoorServlet
teammates_logic_core	containsClass	 teammates_logic_core_FeedbackResponseCommentsLogic
teammates_logic_core	containsClass	 teammates_logic_core_MailjetService
teammates_logic_backdoor	containsClass	 teammates_logic_backdoor_BackDoorLogic
teammates_logic_core	containsClass	 teammates_logic_core_FeedbackSessionsLogic
teammates_logic_core	containsClass	 teammates_logic_core_AdminEmailsLogic
teammates_logic_api	containsClass	 teammates_logic_api_GateKeeper
teammates_logic_core	containsClass	 teammates_logic_core_CoursesLogic
teammates_logic_core	containsClass	 teammates_logic_core_SendgridService
teammates_logic_core	containsClass	 teammates_logic_core_StudentsLogic
teammates_logic_api	containsClass	 teammates_logic_api_Logic
teammates_logic_core	containsClass	 teammates_logic_core_FeedbackResponsesLogic
teammates_logic_core	containsClass	 teammates_logic_core_JavamailService
teammates_logic_core	containsClass	 teammates_logic_core_AccountsLogic
teammates_logic_api	containsClass	 teammates_logic_api_EmailSender
teammates_logic_core	containsClass	 teammates_logic_core_ProfilesLogic
teammates_logic_core	containsClass	 teammates_logic_core_InstructorsLogic
teammates_logic_core	containsClass	 teammates_logic_core_MailgunService
teammates_logic_core	containsClass	 teammates_logic_core_TaskQueuesLogic
teammates_logic_api	containsClass	 teammates_logic_api_TaskQueuer
teammates_logic_core	containsClass	 teammates_logic_core_EmailSenderService
teammates_logic_api	containsClass	 teammates_logic_api_EmailGenerator
teammates_logic_core_StudentsLogic	importsClass	 java_util_ArrayList
teammates_logic_core_FeedbackResponseCommentsLogic	importsClass	 teammates_common_datatransfer_attributes_InstructorAttributes
teammates_logic_api_Logic	importsClass	 teammates_common_exception_EnrollException
teammates_logic_core_JavamailService	importsClass	 javax_mail_MessagingException
teammates_logic_core_FeedbackResponseCommentsLogic	importsClass	 teammates_common_datatransfer_CourseRoster
teammates_logic_core_TaskQueuesLogic	importsClass	 com_google_appengine_api_taskqueue_QueueFactory
teammates_logic_core_FeedbackResponseCommentsLogic	importsClass	 java_util_List
teammates_logic_backdoor_BackDoorServlet	importsClass	 teammates_common_util_JsonUtils
teammates_logic_api_GateKeeper	importsClass	 teammates_common_datatransfer_attributes_StudentAttributes
teammates_logic_core_CoursesLogic	importsClass	 teammates_common_datatransfer_CourseSummaryBundle
teammates_logic_core_AccountsLogic	importsClass	 teammates_common_util_Assumption
teammates_logic_api_EmailGenerator	importsClass	 teammates_logic_core_CoursesLogic
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_common_datatransfer_attributes_CourseAttributes
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_common_exception_EntityDoesNotExistException
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_storage_api_FeedbackSessionsDb
teammates_logic_core_StudentsLogic	importsClass	 teammates_common_datatransfer_StudentSearchResultBundle
teammates_logic_api_TaskQueuer	importsClass	 teammates_common_util_Logger
teammates_logic_api_TaskQueuer	importsClass	 teammates_common_datatransfer_StudentEnrollDetails
teammates_logic_api_EmailSender	importsClass	 teammates_logic_core_MailgunService
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_datatransfer_attributes_FeedbackSessionAttributes
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 java_util_Collections
teammates_logic_core_StudentsLogic	importsClass	 teammates_common_exception_EntityAlreadyExistsException
teammates_logic_core_SendgridService	importsClass	 com_sendgrid_SendGrid_Email
teammates_logic_api_TaskQueuer	importsClass	 teammates_common_util_TaskWrapper
teammates_logic_api_Logic	importsClass	 teammates_logic_core_ProfilesLogic
teammates_logic_core_JavamailService	importsClass	 javax_mail_internet_InternetAddress
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_storage_api_FeedbackSessionsDb
teammates_logic_backdoor_BackDoorServlet	importsClass	 teammates_common_datatransfer_attributes_FeedbackResponseAttributes
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 java_util_ArrayList
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 teammates_common_util_Const
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_util_Const_SystemParams
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_CourseEnrollmentResult
teammates_logic_core_FeedbackSessionsLogic	importsClass	 java_util_Collections
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 java_util_HashSet
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_common_datatransfer_InstructorPrivileges
teammates_logic_api_Logic	importsClass	 teammates_common_util_Assumption
teammates_logic_api_EmailGenerator	importsClass	 teammates_common_datatransfer_attributes_StudentAttributes
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_exception_EntityDoesNotExistException
teammates_logic_core_JavamailService	importsClass	 javax_mail_Session
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_storage_api_InstructorsDb
teammates_logic_core_SendgridService	importsClass	 com_sendgrid_SendGrid
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_SectionDetailsBundle
teammates_logic_api_GateKeeper	importsClass	 teammates_common_datatransfer_attributes_CourseAttributes
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_common_util_JsonUtils
teammates_logic_core_FeedbackResponseCommentsLogic	importsClass	 teammates_common_exception_EntityAlreadyExistsException
teammates_logic_core_FeedbackResponsesLogic	importsClass	 teammates_common_exception_EntityDoesNotExistException
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_attributes_FeedbackResponseCommentAttributes
teammates_logic_core_AdminEmailsLogic	importsClass	 teammates_common_exception_InvalidParametersException
teammates_logic_core_FeedbackResponsesLogic	importsClass	 teammates_common_exception_EntityAlreadyExistsException
teammates_logic_core_InstructorsLogic	importsClass	 teammates_common_exception_EntityDoesNotExistException
teammates_logic_api_EmailGenerator	importsClass	 teammates_common_datatransfer_attributes_FeedbackSessionAttributes
teammates_logic_core_CoursesLogic	importsClass	 teammates_common_datatransfer_attributes_StudentAttributes
teammates_logic_core_AccountsLogic	importsClass	 teammates_common_util_Logger
teammates_logic_core_MailgunService	importsClass	 com_sun_jersey_api_client_filter_HTTPBasicAuthFilter
teammates_logic_core_FeedbackResponsesLogic	importsClass	 java_util_HashSet
teammates_logic_core_CoursesLogic	importsClass	 teammates_common_datatransfer_attributes_CourseAttributes
teammates_logic_core_FeedbackResponsesLogic	importsClass	 teammates_storage_entity_FeedbackResponse
teammates_logic_api_Logic	importsClass	 teammates_logic_core_AdminEmailsLogic
teammates_logic_backdoor_BackDoorServlet	importsClass	 teammates_common_datatransfer_DataBundle
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_attributes_FeedbackQuestionAttributes
teammates_logic_api_TaskQueuer	importsClass	 java_util_List
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_util_StringHelper
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_InstructorSearchResultBundle
teammates_logic_core_FeedbackSessionsLogic	importsClass	 java_util_HashSet
teammates_logic_core_CoursesLogic	importsClass	 teammates_common_util_Logger
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_storage_api_AccountsDb
teammates_logic_api_TaskQueuer	importsClass	 teammates_common_util_Const_ParamsNames
teammates_logic_core_FeedbackSessionsLogic	importsClass	 java_util_Comparator
teammates_logic_core_MailjetService	importsClass	 com_mailjet_client_MailjetRequest
teammates_logic_api_EmailSender	importsClass	 java_util_List
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_common_datatransfer_attributes_FeedbackResponseCommentAttributes
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 teammates_common_util_Assumption
teammates_logic_backdoor_BackDoorLogic	importsClass	 java_util_Set
teammates_logic_core_SendgridService	importsClass	 teammates_common_util_Config
teammates_logic_api_EmailSender	importsClass	 teammates_common_exception_EmailSendingException
teammates_logic_core_AccountsLogic	importsClass	 teammates_common_util_Const
teammates_logic_api_GateKeeper	importsClass	 com_google_appengine_api_users_User
teammates_logic_api_TaskQueuer	importsClass	 teammates_common_util_EmailWrapper
teammates_logic_api_GateKeeper	importsClass	 com_google_appengine_api_users_UserService
teammates_logic_core_AccountsLogic	importsClass	 teammates_common_datatransfer_attributes_InstructorAttributes
teammates_logic_core_CoursesLogic	importsClass	 teammates_common_util_SanitizationHelper
teammates_logic_core_CoursesLogic	importsClass	 teammates_common_exception_TeammatesException
teammates_logic_core_MailgunService	importsClass	 com_sun_jersey_api_client_ClientResponse
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 teammates_common_datatransfer_TeamDetailsBundle
teammates_logic_core_MailgunService	importsClass	 teammates_common_util_EmailWrapper
teammates_logic_core_StudentsLogic	importsClass	 teammates_common_util_StringHelper
teammates_logic_core_JavamailService	importsClass	 javax_mail_Address
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_CourseRoster
teammates_logic_core_CoursesLogic	importsClass	 teammates_common_datatransfer_attributes_AccountAttributes
teammates_logic_api_EmailGenerator	importsClass	 teammates_common_util_Templates
teammates_logic_core_CoursesLogic	importsClass	 teammates_common_datatransfer_TeamDetailsBundle
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_common_datatransfer_attributes_AdminEmailAttributes
teammates_logic_core_MailgunService	importsClass	 javax_ws_rs_core_MediaType
teammates_logic_api_EmailGenerator	importsClass	 teammates_common_util_EmailType
teammates_logic_api_Logic	importsClass	 teammates_common_exception_EntityAlreadyExistsException
teammates_logic_backdoor_BackDoorLogic	importsClass	 java_util_List
teammates_logic_api_EmailGenerator	importsClass	 java_util_List
teammates_logic_core_MailgunService	importsClass	 teammates_common_util_Logger
teammates_logic_core_AccountsLogic	importsClass	 teammates_common_exception_EntityDoesNotExistException
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_attributes_CourseAttributes
teammates_logic_core_CoursesLogic	importsClass	 java_util_Set
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 java_util_List
teammates_logic_core_FeedbackResponsesLogic	importsClass	 teammates_common_util_Assumption
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_attributes_StudentAttributes
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_exception_ExceedingRangeException
teammates_logic_backdoor_BackDoorLogic	importsClass	 com_google_appengine_api_blobstore_BlobKey
teammates_logic_api_Logic	importsClass	 java_util_Map
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_exception_TeammatesException
teammates_logic_api_Logic	importsClass	 java_util_List
teammates_logic_api_EmailGenerator	importsClass	 teammates_common_datatransfer_attributes_InstructorAttributes
teammates_logic_api_EmailGenerator	importsClass	 teammates_common_util_StringHelper
teammates_logic_core_StudentsLogic	importsClass	 teammates_common_datatransfer_StudentAttributesFactory
teammates_logic_core_FeedbackSessionsLogic	importsClass	 java_util_Iterator
teammates_logic_api_GateKeeper	importsClass	 teammates_common_exception_FeedbackSessionNotVisibleException
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_datatransfer_FeedbackSessionQuestionsBundle
teammates_logic_backdoor_BackDoorLogic	importsClass	 java_util_ArrayList
teammates_logic_core_CoursesLogic	importsClass	 teammates_common_util_FieldValidator
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_datatransfer_FeedbackSessionResponseStatus
teammates_logic_core_CoursesLogic	importsClass	 teammates_common_datatransfer_attributes_InstructorAttributes
teammates_logic_core_AccountsLogic	importsClass	 teammates_common_datatransfer_attributes_StudentProfileAttributes
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_util_Assumption
teammates_logic_api_Logic	importsClass	 teammates_logic_core_InstructorsLogic
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_storage_api_EntitiesDb
teammates_logic_core_StudentsLogic	importsClass	 teammates_common_util_Const
teammates_logic_core_FeedbackResponsesLogic	importsClass	 teammates_common_exception_InvalidParametersException
teammates_logic_core_CoursesLogic	importsClass	 teammates_common_datatransfer_FeedbackSessionDetailsBundle
teammates_logic_core_StudentsLogic	importsClass	 teammates_common_exception_EnrollException
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_attributes_FeedbackSessionAttributes
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_common_datatransfer_attributes_StudentProfileAttributes
teammates_logic_core_EmailSenderService	importsClass	 teammates_common_exception_EmailSendingException
teammates_logic_api_GateKeeper	importsClass	 teammates_common_util_Assumption
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 teammates_common_datatransfer_attributes_CourseAttributes
teammates_logic_api_GateKeeper	importsClass	 teammates_logic_core_AccountsLogic
teammates_logic_api_EmailGenerator	importsClass	 teammates_common_datatransfer_attributes_AccountAttributes
teammates_logic_core_FeedbackResponseCommentsLogic	importsClass	 teammates_common_datatransfer_FeedbackParticipantType
teammates_logic_api_Logic	importsClass	 teammates_logic_core_StudentsLogic
teammates_logic_core_MailjetService	importsClass	 org_jsoup_Jsoup
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_common_datatransfer_FeedbackSessionType
teammates_logic_core_StudentsLogic	importsClass	 teammates_common_datatransfer_attributes_StudentAttributes
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_datatransfer_attributes_InstructorAttributes
teammates_logic_backdoor_BackDoorServlet	importsClass	 javax_servlet_http_HttpServletResponse
teammates_logic_api_TaskQueuer	importsClass	 teammates_logic_core_TaskQueuesLogic
teammates_logic_api_EmailGenerator	importsClass	 teammates_common_util_Logger
teammates_logic_core_MailjetService	importsClass	 com_mailjet_client_errors_MailjetException
teammates_logic_core_StudentsLogic	importsClass	 teammates_common_exception_InvalidParametersException
teammates_logic_core_SendgridService	importsClass	 org_jsoup_Jsoup
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_FeedbackResponseCommentSearchResultBundle
teammates_logic_backdoor_BackDoorServlet	importsClass	 teammates_common_util_Config
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 teammates_common_util_Logger
teammates_logic_core_FeedbackResponsesLogic	importsClass	 teammates_common_util_Logger
teammates_logic_api_EmailSender	importsClass	 teammates_common_util_Logger
teammates_logic_api_EmailGenerator	importsClass	 teammates_common_exception_EntityDoesNotExistException
teammates_logic_api_EmailGenerator	importsClass	 teammates_logic_core_FeedbackSessionsLogic
teammates_logic_core_FeedbackResponseCommentsLogic	importsClass	 java_util_Date
teammates_logic_api_EmailGenerator	importsClass	 java_util_ArrayList
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_FeedbackSessionResultsBundle
teammates_logic_core_AdminEmailsLogic	importsClass	 java_util_Date
teammates_logic_api_EmailSender	importsClass	 teammates_common_util_EmailLogEntry
teammates_logic_core_CoursesLogic	importsClass	 java_util_List
teammates_logic_backdoor_BackDoorLogic	importsClass	 com_google_common_collect_HashMultimap
teammates_logic_core_JavamailService	importsClass	 javax_mail_Message
teammates_logic_core_InstructorsLogic	importsClass	 teammates_common_util_FieldValidator
teammates_logic_core_MailjetService	importsClass	 org_json_JSONObject
teammates_logic_core_InstructorsLogic	importsClass	 teammates_common_exception_InvalidParametersException
teammates_logic_core_TaskQueuesLogic	importsClass	 com_google_appengine_api_taskqueue_Queue
teammates_logic_core_CoursesLogic	importsClass	 java_util_HashSet
teammates_logic_api_EmailGenerator	importsClass	 teammates_logic_core_InstructorsLogic
teammates_logic_core_MailjetService	importsClass	 com_mailjet_client_errors_MailjetSocketTimeoutException
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_common_datatransfer_attributes_StudentAttributes
teammates_logic_core_TaskQueuesLogic	importsClass	 java_util_Map
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_storage_api_StudentsDb
teammates_logic_api_Logic	importsClass	 teammates_common_exception_JoinCourseException
teammates_logic_core_FeedbackSessionsLogic	importsClass	 java_util_HashMap
teammates_logic_api_Logic	importsClass	 com_google_appengine_api_blobstore_BlobKey
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_datatransfer_FeedbackSessionResultsBundle
teammates_logic_core_MailjetService	importsClass	 com_mailjet_client_MailjetResponse
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_storage_api_FeedbackResponsesDb
teammates_logic_core_StudentsLogic	importsClass	 teammates_common_util_SanitizationHelper
teammates_logic_api_EmailSender	importsClass	 teammates_logic_core_SendgridService
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_common_datatransfer_DataBundle
teammates_logic_core_InstructorsLogic	importsClass	 java_util_ArrayList
teammates_logic_api_Logic	importsClass	 teammates_common_exception_ExceedingRangeException
teammates_logic_core_TaskQueuesLogic	importsClass	 com_google_appengine_api_taskqueue_TaskOptions
teammates_logic_core_StudentsLogic	importsClass	 teammates_common_datatransfer_TeamDetailsBundle
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_TeamDetailsBundle
teammates_logic_core_FeedbackResponsesLogic	importsClass	 teammates_storage_api_FeedbackResponsesDb
teammates_logic_core_FeedbackResponseCommentsLogic	importsClass	 teammates_common_exception_InvalidParametersException
teammates_logic_core_JavamailService	importsClass	 javax_mail_Transport
