teammates_logic_api	isA	Package
teammates_logic_core_CoursesLogic	importsClass	 teammates_common_exception_InvalidParametersException
teammates_logic_core_SendgridService	importsClass	 com_sendgrid_SendGrid_Response
teammates_logic_backdoor_BackDoorLogic	importsClass	 java_util_HashSet
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 teammates_common_datatransfer_attributes_StudentAttributes
teammates_logic_backdoor_BackDoorLogic	importsClass	 java_util_Map
teammates_logic_core_FeedbackSessionsLogic	importsClass	 java_util_Map
teammates_logic_core_MailgunService	importsClass	 com_sun_jersey_multipart_FormDataMultiPart
teammates_logic_core_StudentsLogic	importsClass	 teammates_common_datatransfer_StudentUpdateStatus
teammates_logic_core_StudentsLogic	importsClass	 teammates_common_datatransfer_CourseEnrollmentResult
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_common_util_StringHelper
teammates_logic_core_StudentsLogic	importsClass	 teammates_storage_api_StudentsDb
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_util_TimeHelper
teammates_logic_core_InstructorsLogic	importsClass	 teammates_common_util_Assumption
teammates_logic_core_ProfilesLogic	importsClass	 com_google_appengine_api_blobstore_BlobKey
teammates_logic_core_StudentsLogic	importsClass	 teammates_common_util_FieldValidator
teammates_logic_core_CoursesLogic	importsClass	 teammates_common_exception_EntityAlreadyExistsException
teammates_logic_core_AccountsLogic	importsClass	 teammates_common_datatransfer_attributes_StudentAttributes
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_attributes_FeedbackResponseAttributes
teammates_logic_core_SendgridService	importsClass	 teammates_common_util_EmailWrapper
teammates_logic_core_AccountsLogic	importsClass	 teammates_storage_api_AccountsDb
teammates_logic_api_Logic	importsClass	 teammates_logic_core_CoursesLogic
teammates_logic_backdoor_BackDoorLogic	importsClass	 java_io_IOException
teammates_logic_api_Logic	importsClass	 teammates_logic_core_FeedbackResponsesLogic
teammates_logic_core_InstructorsLogic	importsClass	 teammates_common_datatransfer_attributes_InstructorAttributes
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 teammates_storage_api_FeedbackQuestionsDb
teammates_logic_api_EmailSender	importsClass	 teammates_common_util_EmailWrapper
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 java_util_Set
teammates_logic_core_StudentsLogic	importsClass	 teammates_common_datatransfer_StudentEnrollDetails
teammates_logic_api_GateKeeper	importsClass	 teammates_common_datatransfer_attributes_FeedbackSessionAttributes
teammates_logic_api_Logic	importsClass	 teammates_common_exception_EntityDoesNotExistException
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_StudentEnrollDetails
teammates_logic_core_MailjetService	importsClass	 org_json_JSONArray
teammates_logic_core_FeedbackResponseCommentsLogic	importsClass	 teammates_common_datatransfer_UserRole
teammates_logic_core_CoursesLogic	importsClass	 java_util_ArrayList
teammates_logic_core_AccountsLogic	importsClass	 teammates_common_exception_TeammatesException
teammates_logic_core_AdminEmailsLogic	importsClass	 teammates_common_util_Assumption
teammates_logic_api_EmailSender	importsClass	 teammates_logic_core_EmailSenderService
teammates_logic_api_EmailGenerator	importsClass	 teammates_common_util_Const
teammates_logic_api_EmailGenerator	importsClass	 teammates_common_datatransfer_attributes_CourseAttributes
teammates_logic_core_CoursesLogic	importsClass	 teammates_common_datatransfer_attributes_FeedbackSessionAttributes
teammates_logic_core_FeedbackResponseCommentsLogic	importsClass	 teammates_common_datatransfer_attributes_FeedbackResponseCommentAttributes
teammates_logic_core_FeedbackResponseCommentsLogic	importsClass	 teammates_common_util_Assumption
teammates_logic_core_FeedbackResponsesLogic	importsClass	 java_util_Set
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_logic_api_Logic
teammates_logic_core_ProfilesLogic	importsClass	 teammates_storage_api_ProfilesDb
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 teammates_common_datatransfer_questions_FeedbackQuestionDetails
teammates_logic_core_FeedbackResponsesLogic	importsClass	 teammates_common_datatransfer_FeedbackParticipantType
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_common_datatransfer_attributes_InstructorAttributes
teammates_logic_core_FeedbackResponseCommentsLogic	importsClass	 teammates_common_datatransfer_attributes_FeedbackSessionAttributes
teammates_logic_core_CoursesLogic	importsClass	 teammates_common_datatransfer_CourseDetailsBundle
teammates_logic_core_FeedbackResponsesLogic	importsClass	 teammates_common_datatransfer_CourseRoster
teammates_logic_core_FeedbackSessionsLogic	importsClass	 java_util_Map_Entry
teammates_logic_core_StudentsLogic	importsClass	 teammates_common_datatransfer_attributes_StudentProfileAttributes
teammates_logic_core_AccountsLogic	importsClass	 teammates_common_exception_InvalidParametersException
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_common_util_Const
teammates_logic_core_AdminEmailsLogic	importsClass	 teammates_storage_api_AdminEmailsDb
teammates_logic_core_FeedbackResponsesLogic	importsClass	 teammates_common_datatransfer_attributes_StudentAttributes
teammates_logic_core_ProfilesLogic	importsClass	 teammates_common_exception_InvalidParametersException
teammates_logic_api_EmailGenerator	importsClass	 teammates_logic_core_StudentsLogic
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_attributes_InstructorAttributes
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_FeedbackSessionResponseStatus
teammates_logic_core_FeedbackResponseCommentsLogic	importsClass	 teammates_common_exception_EntityDoesNotExistException
teammates_logic_api_TaskQueuer	importsClass	 teammates_common_util_JsonUtils
teammates_logic_api_Logic	importsClass	 teammates_common_util_GoogleCloudStorageHelper
teammates_logic_api_GateKeeper	importsClass	 com_google_appengine_api_users_UserServiceFactory
teammates_logic_core_JavamailService	importsClass	 javax_mail_internet_AddressException
teammates_logic_core_MailjetService	importsClass	 com_mailjet_client_MailjetClient
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 teammates_common_exception_EntityDoesNotExistException
teammates_logic_backdoor_BackDoorServlet	importsClass	 teammates_common_exception_TeammatesException
teammates_logic_api_TaskQueuer	importsClass	 java_util_Map
teammates_logic_core_MailjetService	importsClass	 teammates_common_util_Logger
teammates_logic_core_CoursesLogic	importsClass	 teammates_common_exception_EntityDoesNotExistException
teammates_logic_core_MailgunService	importsClass	 teammates_common_util_Config
teammates_logic_core_FeedbackResponseCommentsLogic	importsClass	 teammates_storage_api_FeedbackResponseCommentsDb
teammates_logic_api_Logic	importsClass	 teammates_logic_core_FeedbackResponseCommentsLogic
teammates_logic_api_GateKeeper	importsClass	 teammates_logic_core_StudentsLogic
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_datatransfer_attributes_FeedbackQuestionAttributes
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_util_Const
teammates_logic_core_AccountsLogic	importsClass	 teammates_common_datatransfer_attributes_CourseAttributes
teammates_logic_core_AccountsLogic	importsClass	 java_util_List
teammates_logic_core_AdminEmailsLogic	importsClass	 java_util_List
teammates_logic_core_FeedbackResponsesLogic	importsClass	 teammates_common_datatransfer_attributes_FeedbackResponseAttributes
teammates_logic_core_CoursesLogic	importsClass	 java_util_HashMap
teammates_logic_api_GateKeeper	importsClass	 teammates_common_datatransfer_UserType
teammates_logic_core_CoursesLogic	importsClass	 teammates_common_datatransfer_SectionDetailsBundle
teammates_logic_backdoor_BackDoorLogic	importsClass	 java_util_HashMap
teammates_logic_core_MailgunService	importsClass	 com_sun_jersey_api_client_WebResource
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_datatransfer_FeedbackParticipantType
teammates_logic_core_AdminEmailsLogic	importsClass	 com_google_appengine_api_blobstore_BlobKey
teammates_logic_core_FeedbackResponseCommentsLogic	importsClass	 teammates_common_datatransfer_attributes_FeedbackQuestionAttributes
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_datatransfer_attributes_FeedbackResponseCommentAttributes
teammates_logic_core_MailgunService	importsClass	 com_sun_jersey_api_client_Client
teammates_logic_core_FeedbackResponseCommentsLogic	importsClass	 teammates_common_datatransfer_FeedbackResponseCommentSearchResultBundle
teammates_logic_core_EmailSenderService	importsClass	 teammates_common_util_EmailWrapper
teammates_logic_core_CoursesLogic	importsClass	 java_util_Collections
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_datatransfer_questions_FeedbackQuestionDetails
teammates_logic_core_InstructorsLogic	importsClass	 teammates_common_exception_EntityAlreadyExistsException
teammates_logic_core_FeedbackResponseCommentsLogic	importsClass	 java_util_Set
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_storage_api_FeedbackQuestionsDb
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_common_datatransfer_attributes_FeedbackSessionAttributes
teammates_logic_core_JavamailService	importsClass	 java_io_IOException
teammates_logic_core_CoursesLogic	importsClass	 teammates_common_util_Const
teammates_logic_core_InstructorsLogic	importsClass	 java_util_Collections
teammates_logic_core_JavamailService	importsClass	 teammates_common_util_EmailWrapper
teammates_logic_core_StudentsLogic	importsClass	 teammates_common_datatransfer_attributes_FeedbackResponseAttributes
teammates_logic_core_AdminEmailsLogic	importsClass	 teammates_common_datatransfer_attributes_AdminEmailAttributes
teammates_logic_core_FeedbackSessionsLogic	importsClass	 java_util_Date
teammates_logic_core_StudentsLogic	importsClass	 teammates_common_exception_EntityDoesNotExistException
teammates_logic_core_ProfilesLogic	importsClass	 teammates_common_datatransfer_attributes_StudentProfileAttributes
teammates_logic_api_EmailGenerator	importsClass	 teammates_common_util_Templates_EmailTemplates
teammates_logic_core_StudentsLogic	importsClass	 java_util_List
teammates_logic_core_FeedbackSessionsLogic	importsClass	 java_util_Set
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_exception_InvalidParametersException
teammates_logic_backdoor_BackDoorServlet	importsClass	 teammates_common_exception_InvalidParametersException
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_CourseDetailsBundle
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_exception_EntityAlreadyExistsException
teammates_logic_api_GateKeeper	importsClass	 teammates_common_util_Const
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_common_datatransfer_attributes_FeedbackQuestionAttributes
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_FeedbackSessionQuestionsBundle
teammates_logic_core_FeedbackSessionsLogic	importsClass	 java_util_ArrayList
teammates_logic_core_InstructorsLogic	importsClass	 teammates_common_datatransfer_InstructorSearchResultBundle
teammates_logic_core_MailjetService	importsClass	 teammates_common_util_Config
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_FeedbackSessionDetailsBundle
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_attributes_AccountAttributes
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 java_util_Map
teammates_logic_api_Logic	importsClass	 teammates_logic_core_AccountsLogic
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_StudentSearchResultBundle
teammates_logic_api_EmailGenerator	importsClass	 com_google_appengine_api_log_AppLogLine
teammates_logic_core_InstructorsLogic	importsClass	 java_util_List
teammates_logic_core_TaskQueuesLogic	importsClass	 teammates_common_util_TaskWrapper
teammates_logic_core_FeedbackSessionsLogic	importsClass	 java_util_Calendar
teammates_logic_core_InstructorsLogic	importsClass	 teammates_common_util_Logger
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_attributes_AdminEmailAttributes
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 teammates_common_datatransfer_attributes_InstructorAttributes
teammates_logic_core_JavamailService	importsClass	 javax_mail_internet_MimeMessage
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_InstructorPrivileges
teammates_logic_api_GateKeeper	importsClass	 teammates_common_datatransfer_attributes_InstructorAttributes
teammates_logic_core_FeedbackResponsesLogic	importsClass	 java_util_Map
teammates_logic_core_SendgridService	importsClass	 com_sendgrid_SendGridException
teammates_logic_core_FeedbackResponseCommentsLogic	importsClass	 teammates_common_datatransfer_attributes_FeedbackResponseAttributes
teammates_logic_core_FeedbackResponsesLogic	importsClass	 teammates_common_datatransfer_attributes_FeedbackQuestionAttributes
teammates_logic_core_FeedbackResponseCommentsLogic	importsClass	 teammates_common_datatransfer_attributes_StudentAttributes
teammates_logic_api_Logic	importsClass	 teammates_logic_core_FeedbackSessionsLogic
teammates_logic_backdoor_BackDoorServlet	importsClass	 java_io_IOException
teammates_logic_backdoor_BackDoorServlet	importsClass	 teammates_common_util_Const
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_datatransfer_attributes_FeedbackResponseAttributes
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_datatransfer_attributes_StudentAttributes
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 teammates_common_datatransfer_attributes_FeedbackQuestionAttributes
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_storage_api_FeedbackResponseCommentsDb
teammates_logic_core_AdminEmailsLogic	importsClass	 teammates_common_exception_EntityDoesNotExistException
teammates_logic_api_EmailGenerator	importsClass	 teammates_common_util_TimeHelper
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_util_Logger
teammates_logic_api_EmailSender	importsClass	 teammates_logic_core_MailjetService
teammates_logic_api_TaskQueuer	importsClass	 java_util_HashMap
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 java_util_HashMap
teammates_logic_core_FeedbackResponsesLogic	importsClass	 java_util_List
teammates_logic_core_FeedbackResponsesLogic	importsClass	 teammates_common_datatransfer_UserRole
teammates_logic_api_TaskQueuer	importsClass	 teammates_common_util_Const_TaskQueue
teammates_logic_backdoor_BackDoorServlet	importsClass	 teammates_common_exception_EntityDoesNotExistException
teammates_logic_core_CoursesLogic	importsClass	 teammates_common_util_StringHelper
teammates_logic_core_StudentsLogic	importsClass	 teammates_common_datatransfer_attributes_InstructorAttributes
teammates_logic_api_EmailSender	importsClass	 teammates_common_exception_TeammatesException
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_common_exception_InvalidParametersException
teammates_logic_core_AccountsLogic	importsClass	 teammates_common_exception_JoinCourseException
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_datatransfer_FeedbackSessionType
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 teammates_common_exception_InvalidParametersException
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_attributes_StudentProfileAttributes
teammates_logic_api_Logic	importsClass	 teammates_common_exception_InvalidParametersException
teammates_logic_core_CoursesLogic	importsClass	 teammates_common_datatransfer_InstructorPrivileges
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_storage_api_AdminEmailsDb
teammates_logic_core_StudentsLogic	importsClass	 teammates_common_util_Assumption
teammates_logic_core_SendgridService	importsClass	 teammates_common_util_Logger
teammates_logic_core_FeedbackResponsesLogic	importsClass	 java_util_HashMap
teammates_logic_api_Logic	importsClass	 teammates_common_datatransfer_CourseSummaryBundle
teammates_logic_backdoor_BackDoorServlet	importsClass	 javax_servlet_http_HttpServletRequest
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 teammates_common_datatransfer_attributes_FeedbackSessionAttributes
teammates_logic_api_GateKeeper	importsClass	 teammates_common_exception_UnauthorizedAccessException
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_datatransfer_CourseRoster
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 teammates_common_datatransfer_attributes_FeedbackResponseAttributes
teammates_logic_core_MailjetService	importsClass	 teammates_common_util_EmailWrapper
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_datatransfer_FeedbackSessionDetailsBundle
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_common_datatransfer_attributes_AccountAttributes
teammates_logic_api_EmailGenerator	importsClass	 teammates_common_util_EmailWrapper
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_datatransfer_UserRole
teammates_logic_api_EmailGenerator	importsClass	 teammates_common_util_SanitizationHelper
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 java_util_Comparator
teammates_logic_backdoor_BackDoorServlet	importsClass	 javax_servlet_http_HttpServlet
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_common_util_Assumption
teammates_logic_core_MailjetService	importsClass	 com_mailjet_client_resource_Email
teammates_logic_api_Logic	importsClass	 teammates_logic_core_FeedbackQuestionsLogic
teammates_logic_api_EmailGenerator	importsClass	 teammates_common_util_Config
teammates_logic_api_GateKeeper	importsClass	 teammates_common_datatransfer_attributes_AccountAttributes
teammates_logic_backdoor_BackDoorLogic	importsClass	 java_util_Collection
teammates_logic_core_FeedbackResponsesLogic	importsClass	 java_util_ArrayList
teammates_logic_core_FeedbackSessionsLogic	importsClass	 java_util_List
teammates_logic_core_FeedbackResponsesLogic	importsClass	 teammates_common_datatransfer_StudentEnrollDetails
teammates_logic_api_EmailSender	importsClass	 teammates_common_util_Config
teammates_logic_backdoor_BackDoorLogic	importsClass	 com_google_common_collect_SetMultimap
teammates_logic_core_ProfilesLogic	importsClass	 teammates_common_exception_EntityDoesNotExistException
teammates_logic_core_JavamailService	importsClass	 java_util_Properties
teammates_logic_api_EmailSender	importsClass	 teammates_logic_core_JavamailService
teammates_logic_core_CoursesLogic	importsClass	 java_util_Map
teammates_logic_core_CoursesLogic	importsClass	 teammates_common_util_Assumption
teammates_logic_core_AccountsLogic	importsClass	 teammates_common_util_StringHelper
teammates_logic_core_ProfilesLogic	importsClass	 java_util_List
teammates_logic_api_GateKeeper	importsClass	 teammates_logic_core_InstructorsLogic
teammates_logic_core_InstructorsLogic	importsClass	 teammates_storage_api_InstructorsDb
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_storage_api_CoursesDb
teammates_logic_core_CoursesLogic	importsClass	 teammates_storage_api_CoursesDb
teammates_logic_core_AccountsLogic	importsClass	 teammates_common_datatransfer_attributes_AccountAttributes
teammates_logic_api_Logic	importsClass	 java_util_Date
teammates_logic_core_FeedbackSessionsLogic	importsClass	 teammates_common_util_SanitizationHelper
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_common_util_GoogleCloudStorageHelper
teammates_logic_core_InstructorsLogic	importsClass	 teammates_common_util_StringHelper
teammates_logic_backdoor_BackDoorLogic	importsClass	 teammates_common_datatransfer_attributes_FeedbackResponseAttributes
teammates_logic_backdoor_BackDoorServlet	importsClass	 teammates_common_util_Logger
teammates_logic_core_FeedbackQuestionsLogic	importsClass	 teammates_common_datatransfer_FeedbackParticipantType
teammates_logic_api_EmailGenerator	importsClass	 java_util_Calendar
teammates_logic_api	isAllowedToUse	 teammates_logic_core
teammates_logic_backdoor	isAllowedToUse	 teammates_logic_api